id	description	number_of_orders	price	url
1005001274947951	Маленький женский кошелек в стиле ретро, женские Мини-кошельки, кошельки, женский короткий кошелек на молнии, кошелек для кредитных карт, по...		189,84 - 197,78 руб.	//aliexpress.ru/item/1005001274947951.html?algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-52&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000848373389	Кошелек Fallout nuka cola, модные высококачественные мужские бумажники, дизайнерский Новый женский кошелек, DFT3042	20 продано	927,71 руб.	//aliexpress.ru/item/4000848373389.html?algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-53&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000404397700	Женский дизайнерский кошелек из натуральной кожи, модный длинный кошелек из натуральной кожи с цветочным принтом и держателем для карт, Кож...	45 продано	1 029,38 руб.	//aliexpress.ru/item/4000404397700.html?s=p&ad_pvid=202009250351071810021920756000002719985_175&algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-54&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000580874017	Модный кожаный кошелек для женщин и девочек, держатель для карт и монет, маленькая сумочка, мини-кошелек, держатель для карт, кошелек на молн...	10 продано	151,71 руб.	//aliexpress.ru/item/4000580874017.html?algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-55&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32963624180	Женские кошельки, кошелек из искусственной кожи, роскошный бренд, клатч, кошелек, Длинные Цветочные женские кошельки, держатель для карт, ко...	84 продано	548,05 руб.	//aliexpress.ru/item/32963624180.html?algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-56&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
1000005245157	Новинка, модные милые женские кошельки с узором денег, короткий кошелек из искусственной кожи с застежкой, женский клатч, милый кошелек с де...	8 продано	629,07 руб.	//aliexpress.ru/item/1000005245157.html?algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-57&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
33055168801	VICKAWEB маленький кошелек, Женский лоскутный кошелек из натуральной кожи, женские бумажники, Женские повседневные кошельки на молнии и застеж...	156 продано	1 001,58 руб.	//aliexpress.ru/item/33055168801.html?algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-58&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32967934194	Vintable Длинный кошелек YIFANGZHE для мужчин и женщин, компактный и тонкий кошелек из натуральной кожи, достаточно для наличных денег/кредитных кар...	4 продано	2 293,86 руб.	//aliexpress.ru/item/32967934194.html?s=p&ad_pvid=202009250351071810021920756000002719985_176&algo_pvid=0600804e-5d7f-4e94-863c-efd725be7a0f&algo_expid=0600804e-5d7f-4e94-863c-efd725be7a0f-59&btsid=0b8b158f16010310673153218ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000749705137	Высококачественный кожаный кошелек Super Mario Bros., кожаный кошелек, креативный подарок для мужчин и женщин, Двойные кошельки	7 продано	544,88 руб.	//aliexpress.ru/item/4000749705137.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-0&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000767478015	Женский кошелек, держатель для карт, мягкая кожаная дамская сумочка с кисточками, кошелек, короткий кошелек, сумочка, дизайнерские кошельки,...	3 продано	280,38 руб.	//aliexpress.ru/item/4000767478015.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-1&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000885843909	Длинный женский кошелек, женские кошельки, кошельки с держателем для карт, женский клатч из искусственной кожи, кошелек из искусственной ко...	91 продано	158,07 руб.	//aliexpress.ru/item/4000885843909.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-2&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000232010098	Женский кошелек из натуральной телячьей кожи, Многофункциональный маленький держатель для карт, короткое поколение, сумка для денег, женск...	41 продано	995,23 руб.	//aliexpress.ru/item/4000232010098.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-3&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000287933087	Роскошный кошелек из оленьей шкуры, мужской кожаный кошелек для салона Supercar, фирменные длинные Зажимы для денег, Модная Складная деловая су...		4 676,68 руб.	//aliexpress.ru/item/4000287933087.html?s=p&ad_pvid=202009250351272944037205846000002504103_177&algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-4&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001003229012	Квадратный цвет хаки с кисточками, Повседневная белая Наплечная мини-сумка с принтом на цепочке, Женская карманная сумка на молнии, внутрен...	5 продано	356,63 - 366,16 руб.	//aliexpress.ru/item/4001003229012.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-5&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000879273733	Женский кожаный кошелек, однотонный длинный клатч, Женский кошелек с отделением для карт, с кисточками, женские кошельки на молнии, для моне...	48 продано	380,46 руб.	//aliexpress.ru/item/4000879273733.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-6&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32932290500	Кошелек женский, кожаный, матовый	367 продано	647,34 руб.	//aliexpress.ru/item/32932290500.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-7&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
1005001402991536	Геометрические Роскошные брендовые кожаные кошельки, женские длинные кошельки на молнии, кошельки с кисточками, дизайнерский клатч, Женски...		372,52 руб.	//aliexpress.ru/item/1005001402991536.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-8&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
1005001428785735	Женский дешевый модный кошелек, кошелек для монет с тиснением, держатель для карт, кожаный кошелек на молнии, Прямая поставка, Длинный кошел...		706,91 - 865,76 руб.	//aliexpress.ru/item/1005001428785735.html?s=p&ad_pvid=202009250351272944037205846000002504103_178&algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-9&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000123562921	Женский клатч Portefeuille, большой вместительный кошелек, длинный короткий кошелек из искусственной кожи, дизайнерские бумажники	120 продано	324,86 - 572,68 руб.	//aliexpress.ru/item/4000123562921.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-10&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001264608525	Модный женский длинный кошелек из искусственной кожи с вышивкой вишни, корейский клатч, кошелек для монет, держатель для карт, Женская мини-...		260,53 - 362,19 руб.	//aliexpress.ru/item/4001264608525.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-11&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32960627293	Новинка 2018, женский милый модный кошелек, женский кожаный кошелек с рисунком кошки, Длинный кошелек, визитница, Сумочка # YL	26 продано	293,89 руб.	//aliexpress.ru/item/32960627293.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-12&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001287122859	Маленькая сумочка, сумка с плечевым ремнем, чистый цвет, через плечо, мобильный телефон, кошелек, сумка для дам	3 продано	799,84 руб.	//aliexpress.ru/item/4001287122859.html?algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-13&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001280297985	Новый продукт 2020, высококачественный Топ, Индивидуальный бренд, роскошный, для отдыха, Модный женский мини кошелек, для бродяг	2 продано	6 362,12 руб.	//aliexpress.ru/item/4001280297985.html?s=p&ad_pvid=202009250351272944037205846000002504103_179&algo_pvid=a815c93f-328c-49ea-ad49-83816ba08638&algo_expid=a815c93f-328c-49ea-ad49-83816ba08638-14&btsid=0b8b158f16010310869383303ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
